2023-09-22,3009.870117,3051.689941,2988.040039,3049.070068,3049.070068,0
2023-09-25,3051.850098,3056.229980,3025.889893,3045.389893,3045.389893,0
2023-09-26,3034.229980,3051.909912,3001.919922,3051.909912,3051.909912,0
2023-09-27,3053.370117,3081.409912,3052.590088,3067.610107,3067.610107,0
2023-09-28,3080.810059,3108.070068,3076.639893,3108.070068,3108.070068,0
2023-09-29,3121.070068,3141.120117,3106.969971,3133.260010,3133.260010,0
2023-10-02,3141.689941,3162.530029,3125.580078,3132.330078,3132.330078,0
2023-10-03,3134.449951,3146.330078,3103.629883,3143.879883,3143.879883,0
2023-10-04,3138.620117,3154.969971,3130.030029,3134.250000,3134.250000,0
2023-10-05,3126.709961,3138.500000,3112.959961,3131.760010,3131.760010,0
2023-10-06,3138.870117,3145.010010,3121.000000,3144.889893,3144.889893,0
2023-10-09,3166.209961,3185.860107,3164.629883,3174.020020,3174.020020,0
2023-10-10,3175.080078,3182.080078,3162.610107,3177.030029,3177.030029,0
2023-10-11,3174.989990,3196.439941,3168.290039,3194.120117,3194.120117,0
2023-10-12,3130.040039,3178.500000,3122.580078,3174.659912,3174.659912,0
2023-10-13,3182.469971,3195.229980,3176.169922,3192.330078,3192.330078,0
2023-10-16,3204.810059,3235.659912,3202.939941,3234.780029,3234.780029,0
2023-10-17,3239.370117,3252.550049,3228.110107,3247.149902,3247.149902,0
2023-10-18,3252.310059,3262.540039,3225.439941,3249.209961,3249.209961,0
2023-10-19,3245.260010,3260.449951,3232.159912,3255.159912,3255.159912,0
2023-10-20,3257.850098,3269.709961,3236.310059,3269.270020,3269.270020,0
2023-10-23,3271.760010,3283.800049,3248.389893,3263.679932,3263.679932,0
2023-10-24,3256.290039,3266.590088,3237.080078,3265.010010,3265.010010,0
2023-10-25,3265.179932,3269.760010,3243.250000,3265.280029,3265.280029,0
2023-10-26,3272.709961,3283.489990,3221.790039,3223.889893,3223.889893,0
2023-10-27,3219.489990,3241.550049,3185.840088,3224.179932,3224.179932,0
2023-10-30,3232.820068,3246.000000,3219.699951,3227.070068,3227.070068,0
2023-10-31,3221.080078,3226.879883,3176.530029,3200.969971,3200.969971,0
