MVID,D,24/03/21,00:00,721.5,134,218
MVID,D,25/03/21,00:00,716,185,870
MVID,D,26/03/21,00:00,720,321,894
MVID,D,29/03/21,00:00,726,240,259
MVID,D,30/03/21,00:00,719.7,206,391
MVID,D,31/03/21,00:00,728,198,970
MVID,D,01/04/21,00:00,726.2,347,333
MVID,D,02/04/21,00:00,723,213,061
MVID,D,05/04/21,00:00,724,537,277
MVID,D,06/04/21,00:00,714,467,854
MVID,D,07/04/21,00:00,716.7,263,230
MVID,D,08/04/21,00:00,724,174,253
MVID,D,09/04/21,00:00,720,215,551
MVID,D,12/04/21,00:00,714.6,368,979
MVID,D,13/04/21,00:00,713,261,661
MVID,D,14/04/21,00:00,708.3,500,912
MVID,D,15/04/21,00:00,700,308,742
MVID,D,16/04/21,00:00,689.7,790,263
MVID,D,19/04/21,00:00,697.5,461,547
MVID,D,20/04/21,00:00,698.9,216,100
MVID,D,21/04/21,00:00,706.9,133,460
MVID,D,22/04/21,00:00,701.1,286,760
MVID,D,23/04/21,00:00,699.6,266,078
MVID,D,26/04/21,00:00,706.5,262,390
MVID,D,27/04/21,00:00,706,193,116
MVID,D,28/04/21,00:00,702,159,241
MVID,D,29/04/21,00:00,699,191,781
MVID,D,30/04/21,00:00,681,498,183
MVID,D,04/05/21,00:00,687,311,959
MVID,D,05/05/21,00:00,693.4,320,258
MVID,D,06/05/21,00:00,695,251,988
MVID,D,07/05/21,00:00,698.1,358,367
MVID,D,10/05/21,00:00,708.2,388,088
MVID,D,11/05/21,00:00,709.9,600,402
MVID,D,12/05/21,00:00,710,470,029
MVID,D,13/05/21,00:00,704.5,715,915
MVID,D,14/05/21,00:00,697,1,544,806
MVID,D,17/05/21,00:00,650.5,879,828
MVID,D,18/05/21,00:00,637.1,654,974
MVID,D,19/05/21,00:00,606.3,1,096,712
MVID,D,20/05/21,00:00,629,635,175
MVID,D,21/05/21,00:00,656.5,624,321
MVID,D,24/05/21,00:00,659.7,365,855
MVID,D,25/05/21,00:00,665.7,456,334
MVID,D,26/05/21,00:00,659.4,401,543
MVID,D,27/05/21,00:00,665.3,238,553
MVID,D,28/05/21,00:00,661,134,827
MVID,D,31/05/21,00:00,673.5,615,686
MVID,D,01/06/21,00:00,684,522,927
MVID,D,02/06/21,00:00,673.4,511,514
MVID,D,03/06/21,00:00,669.4,252,637
MVID,D,04/06/21,00:00,670.9,142,840
MVID,D,07/06/21,00:00,666.6,379,472
MVID,D,08/06/21,00:00,670,168,342
MVID,D,09/06/21,00:00,675.9,138,345
MVID,D,10/06/21,00:00,675,168,571
MVID,D,11/06/21,00:00,663.8,269,160
MVID,D,14/06/21,00:00,668.6,116,314
MVID,D,15/06/21,00:00,672.4,229,555
MVID,D,16/06/21,00:00,651.7,524,096
MVID,D,17/06/21,00:00,656.6,183,975
MVID,D,18/06/21,00:00,644.9,654,520
MVID,D,21/06/21,00:00,616,808,544
MVID,D,22/06/21,00:00,625,760,691
MVID,D,23/06/21,00:00,628.3,391,453
MVID,D,24/06/21,00:00,624.9,280,385
MVID,D,25/06/21,00:00,619.1,248,262
MVID,D,28/06/21,00:00,615,264,011
MVID,D,29/06/21,00:00,618.4,388,947
MVID,D,30/06/21,00:00,616,216,441
MVID,D,01/07/21,00:00,625,374,079
MVID,D,02/07/21,00:00,631.6,479,406
MVID,D,05/07/21,00:00,647.5,590,570
MVID,D,06/07/21,00:00,639.1,220,162
MVID,D,07/07/21,00:00,635,405,220
MVID,D,08/07/21,00:00,632.4,252,204
MVID,D,09/07/21,00:00,618,310,376
MVID,D,12/07/21,00:00,620.5,127,222
MVID,D,13/07/21,00:00,617.6,333,364
MVID,D,14/07/21,00:00,627.1,191,122
MVID,D,15/07/21,00:00,630,125,049
MVID,D,16/07/21,00:00,621.2,156,680
MVID,D,19/07/21,00:00,612.9,166,634
MVID,D,20/07/21,00:00,610.3,176,725
MVID,D,21/07/21,00:00,616.7,442,613
MVID,D,22/07/21,00:00,636.9,448,415
MVID,D,23/07/21,00:00,630.8,191,182
MVID,D,26/07/21,00:00,628.9,158,572
MVID,D,27/07/21,00:00,627.9,88,371
MVID,D,28/07/21,00:00,635,114,771
MVID,D,29/07/21,00:00,640.7,205,223
MVID,D,30/07/21,00:00,641.1,190,387
MVID,D,02/08/21,00:00,640.1,216,613
MVID,D,03/08/21,00:00,642.9,201,069
MVID,D,04/08/21,00:00,643.8,244,855
MVID,D,05/08/21,00:00,646.5,112,869
MVID,D,06/08/21,00:00,642.5,131,253
MVID,D,09/08/21,00:00,640,217,759
MVID,D,10/08/21,00:00,642.4,96,042
MVID,D,11/08/21,00:00,645,134,610
MVID,D,12/08/21,00:00,642.1,85,451
MVID,D,13/08/21,00:00,639.4,156,468
MVID,D,16/08/21,00:00,641,93,471
MVID,D,17/08/21,00:00,640.5,152,952
MVID,D,18/08/21,00:00,652,449,404
MVID,D,19/08/21,00:00,645.3,301,875
MVID,D,20/08/21,00:00,639.6,169,305
MVID,D,23/08/21,00:00,639,158,442
MVID,D,24/08/21,00:00,632.7,177,412
MVID,D,25/08/21,00:00,632,164,608
MVID,D,26/08/21,00:00,630,157,969
MVID,D,27/08/21,00:00,630.1,91,403
MVID,D,30/08/21,00:00,632,158,038
MVID,D,31/08/21,00:00,624.9,207,337
MVID,D,01/09/21,00:00,621.3,181,092
MVID,D,02/09/21,00:00,620,206,840
MVID,D,03/09/21,00:00,624.5,139,676
MVID,D,06/09/21,00:00,623.4,179,767
MVID,D,07/09/21,00:00,619.6,119,169
MVID,D,08/09/21,00:00,616.4,210,343
MVID,D,09/09/21,00:00,618,179,415
MVID,D,10/09/21,00:00,612.8,138,225
MVID,D,13/09/21,00:00,615,89,889
MVID,D,14/09/21,00:00,611.9,207,154
MVID,D,15/09/21,00:00,603,501,762
MVID,D,16/09/21,00:00,603.1,106,485
MVID,D,17/09/21,00:00,603.2,255,068
MVID,D,20/09/21,00:00,602.8,171,168
MVID,D,21/09/21,00:00,602.7,164,496
MVID,D,22/09/21,00:00,601.9,152,217
MVID,D,23/09/21,00:00,602.2,163,707
MVID,D,24/09/21,00:00,600.5,155,079
MVID,D,27/09/21,00:00,592,192,758
MVID,D,28/09/21,00:00,590,277,296
MVID,D,29/09/21,00:00,592.3,127,963
MVID,D,30/09/21,00:00,587.2,82,550
MVID,D,01/10/21,00:00,577,191,172
MVID,D,04/10/21,00:00,549.6,757,419
MVID,D,05/10/21,00:00,559.8,239,407
MVID,D,06/10/21,00:00,567.8,389,520
MVID,D,07/10/21,00:00,585,527,563
MVID,D,08/10/21,00:00,596.1,384,800
MVID,D,11/10/21,00:00,611,393,043
MVID,D,12/10/21,00:00,607,277,149
MVID,D,13/10/21,00:00,607.2,202,985
MVID,D,14/10/21,00:00,612.6,201,318
MVID,D,15/10/21,00:00,616.8,187,247
MVID,D,18/10/21,00:00,624.2,320,911
MVID,D,19/10/21,00:00,610.6,630,577
MVID,D,20/10/21,00:00,611.6,369,045
MVID,D,21/10/21,00:00,588.6,693,538
MVID,D,22/10/21,00:00,581.1,362,561
MVID,D,25/10/21,00:00,583.9,334,133
MVID,D,26/10/21,00:00,588,375,387
MVID,D,27/10/21,00:00,593,185,603
MVID,D,28/10/21,00:00,590,142,966
MVID,D,29/10/21,00:00,589.7,107,305
MVID,D,01/11/21,00:00,606.6,583,400
MVID,D,02/11/21,00:00,605.1,201,472
MVID,D,03/11/21,00:00,609,204,318
MVID,D,05/11/21,00:00,601,229,867
MVID,D,08/11/21,00:00,613.2,390,151
MVID,D,09/11/21,00:00,601.4,700,727
MVID,D,10/11/21,00:00,602.3,169,767
MVID,D,11/11/21,00:00,601.3,254,014
MVID,D,12/11/21,00:00,590.3,615,872
MVID,D,15/11/21,00:00,588.1,224,148
MVID,D,16/11/21,00:00,584.7,322,424
MVID,D,17/11/21,00:00,584,210,489
MVID,D,18/11/21,00:00,584,142,677
MVID,D,19/11/21,00:00,568.8,390,183
MVID,D,22/11/21,00:00,566,381,940
MVID,D,23/11/21,00:00,551.8,662,014
MVID,D,24/11/21,00:00,563.4,331,011
MVID,D,25/11/21,00:00,561.9,186,263
MVID,D,26/11/21,00:00,549.6,331,759
MVID,D,29/11/21,00:00,558,250,146
MVID,D,30/11/21,00:00,552.5,233,872
MVID,D,01/12/21,00:00,559.9,157,365
MVID,D,02/12/21,00:00,564,192,842
MVID,D,03/12/21,00:00,565.8,233,462
MVID,D,06/12/21,00:00,555.8,260,451
MVID,D,07/12/21,00:00,557.5,243,276
MVID,D,08/12/21,00:00,555,385,101
MVID,D,09/12/21,00:00,555.8,224,253
MVID,D,10/12/21,00:00,548.9,403,975
MVID,D,13/12/21,00:00,538.4,792,270
MVID,D,14/12/21,00:00,522,888,252
MVID,D,15/12/21,00:00,479,1,336,205
MVID,D,16/12/21,00:00,486,367,304
MVID,D,17/12/21,00:00,483.7,385,870
MVID,D,20/12/21,00:00,463,473,179
MVID,D,21/12/21,00:00,461.3,402,889
MVID,D,22/12/21,00:00,457.3,408,447
MVID,D,23/12/21,00:00,450.7,498,394
MVID,D,24/12/21,00:00,451.1,345,860
MVID,D,27/12/21,00:00,450,380,038
MVID,D,28/12/21,00:00,435.5,651,938
MVID,D,29/12/21,00:00,437,534,294
MVID,D,30/12/21,00:00,437.7,330,209
MVID,D,03/01/22,00:00,451.2,372,105
MVID,D,04/01/22,00:00,466.5,451,612
MVID,D,05/01/22,00:00,458.2,219,842
MVID,D,06/01/22,00:00,457.4,271,578
MVID,D,10/01/22,00:00,455,457,554
MVID,D,11/01/22,00:00,475,427,607
MVID,D,12/01/22,00:00,485.4,542,088
MVID,D,13/01/22,00:00,458.8,719,410
MVID,D,14/01/22,00:00,443.4,827,506
MVID,D,17/01/22,00:00,449.3,328,641
MVID,D,18/01/22,00:00,418.2,867,263
MVID,D,19/01/22,00:00,408.4,1,510,132
MVID,D,20/01/22,00:00,405.4,847,250
MVID,D,21/01/22,00:00,400.5,815,563
MVID,D,24/01/22,00:00,366.2,1,646,627
MVID,D,25/01/22,00:00,361.6,964,046
MVID,D,26/01/22,00:00,361,1,226,227
MVID,D,27/01/22,00:00,362.3,1,642,093
MVID,D,28/01/22,00:00,368,920,276
MVID,D,31/01/22,00:00,373.9,1,688,162
MVID,D,01/02/22,00:00,371.6,886,827
MVID,D,02/02/22,00:00,371.1,762,061
MVID,D,03/02/22,00:00,352.2,1,129,409
MVID,D,04/02/22,00:00,354.3,560,719
MVID,D,07/02/22,00:00,357.2,326,654
MVID,D,08/02/22,00:00,365.7,502,120
MVID,D,09/02/22,00:00,372.6,768,133
MVID,D,10/02/22,00:00,392.4,1,817,970
MVID,D,11/02/22,00:00,386.8,664,466
MVID,D,14/02/22,00:00,379.1,813,378
MVID,D,15/02/22,00:00,385.5,784,397
MVID,D,16/02/22,00:00,394.7,1,302,511
MVID,D,17/02/22,00:00,381.3,741,249
MVID,D,18/02/22,00:00,372.6,748,088
MVID,D,21/02/22,00:00,333,1,888,265
