VTBR,D,11/08/17,00:00,0.06,10,177,780,000
VTBR,D,14/08/17,00:00,0.0605,3,304,850,000
VTBR,D,15/08/17,00:00,0.06102,6,648,680,000
VTBR,D,16/08/17,00:00,0.06037,5,177,680,000
VTBR,D,17/08/17,00:00,0.06,3,092,850,000
VTBR,D,18/08/17,00:00,0.05945,6,449,420,000
VTBR,D,21/08/17,00:00,0.05925,3,259,490,000
VTBR,D,22/08/17,00:00,0.0594,1,979,560,000
VTBR,D,23/08/17,00:00,0.06048,6,898,650,000
VTBR,D,24/08/17,00:00,0.06092,5,977,670,000
VTBR,D,25/08/17,00:00,0.0602,9,932,670,000
VTBR,D,28/08/17,00:00,0.06017,5,295,620,000
VTBR,D,29/08/17,00:00,0.05999,6,762,590,000
VTBR,D,30/08/17,00:00,0.0648,34,741,520,000
VTBR,D,31/08/17,00:00,0.06456,17,809,650,000
VTBR,D,01/09/17,00:00,0.06345,31,189,430,000
VTBR,D,04/09/17,00:00,0.06163,20,647,780,000
VTBR,D,05/09/17,00:00,0.0601,27,189,750,000
VTBR,D,06/09/17,00:00,0.0602,15,052,780,000
VTBR,D,07/09/17,00:00,0.0601,8,159,330,000
VTBR,D,08/09/17,00:00,0.0616,12,818,690,000
VTBR,D,11/09/17,00:00,0.06211,13,082,360,000
VTBR,D,12/09/17,00:00,0.06373,20,740,930,000
VTBR,D,13/09/17,00:00,0.06239,21,827,340,000
VTBR,D,14/09/17,00:00,0.06289,9,692,190,000
VTBR,D,15/09/17,00:00,0.0616,14,539,870,000
VTBR,D,18/09/17,00:00,0.06227,5,753,820,000
VTBR,D,19/09/17,00:00,0.06188,9,885,970,000
VTBR,D,20/09/17,00:00,0.0618,12,836,550,000
VTBR,D,21/09/17,00:00,0.06163,11,145,840,000
VTBR,D,22/09/17,00:00,0.06129,11,143,220,000
VTBR,D,25/09/17,00:00,0.06254,11,603,980,000
VTBR,D,26/09/17,00:00,0.06233,12,977,870,000
VTBR,D,27/09/17,00:00,0.06163,11,268,050,000
VTBR,D,28/09/17,00:00,0.06191,7,369,470,000
VTBR,D,29/09/17,00:00,0.06159,4,165,570,000
VTBR,D,02/10/17,00:00,0.06144,10,804,370,000
VTBR,D,03/10/17,00:00,0.06161,5,858,540,000
VTBR,D,04/10/17,00:00,0.0614,5,866,770,000
VTBR,D,05/10/17,00:00,0.0612,12,814,320,000
VTBR,D,06/10/17,00:00,0.06145,18,453,320,000
VTBR,D,09/10/17,00:00,0.06157,6,780,120,000
VTBR,D,10/10/17,00:00,0.06158,6,057,820,000
VTBR,D,11/10/17,00:00,0.06118,14,957,030,000
VTBR,D,12/10/17,00:00,0.0612,7,087,350,000
VTBR,D,13/10/17,00:00,0.061,6,100,650,000
VTBR,D,16/10/17,00:00,0.06115,6,295,220,000
VTBR,D,17/10/17,00:00,0.0606,5,259,910,000
VTBR,D,18/10/17,00:00,0.06023,5,485,230,000
VTBR,D,19/10/17,00:00,0.06021,7,368,820,000
VTBR,D,20/10/17,00:00,0.06025,5,485,780,000
VTBR,D,23/10/17,00:00,0.06025,4,079,470,000
VTBR,D,24/10/17,00:00,0.06104,5,616,030,000
VTBR,D,25/10/17,00:00,0.06043,7,320,100,000
VTBR,D,26/10/17,00:00,0.06022,5,225,410,000
VTBR,D,27/10/17,00:00,0.06049,6,849,030,000
VTBR,D,30/10/17,00:00,0.06023,5,000,400,000
VTBR,D,31/10/17,00:00,0.06,6,545,240,000
VTBR,D,01/11/17,00:00,0.05995,7,529,880,000
VTBR,D,02/11/17,00:00,0.05976,6,259,270,000
VTBR,D,03/11/17,00:00,0.0595,7,688,510,000
VTBR,D,07/11/17,00:00,0.06075,16,906,230,000
VTBR,D,08/11/17,00:00,0.0601,7,283,890,000
VTBR,D,09/11/17,00:00,0.06127,31,414,030,000
